Date,Time,Hr_(%),Rg_(W/m2),Rg(MJ/d/m²),Tair_(°C),Vv_(m/s)
6/20/2013,10:00:00,58.1399993896,791,68.3424,19.7999992371,1.8819999695
6/20/2013,10:30:00,55.0600013733,852,73.6128,20.75,1.8530000448
6/20/2013,11:00:00,51.3300018311,902,77.9328,21.7399997711,2.1119999886
6/20/2013,11:30:00,47.9300003052,945,81.648,22.6200008392,1.8999999762
6/20/2013,12:00:00,44.0999984741,939,81.1296,23.7299995422,1.80400002
6/20/2013,12:30:00,40.8800010681,946,81.7344,24.8299999237,1.6360000372
6/20/2013,13:00:00,36.6800003052,979,84.5856,25.7700004578,1.7330000401
6/20/2013,13:30:00,33.4399986267,967,83.5488,26.9899997711,1.3639999628
6/20/2013,14:00:00,29.9699993134,947,81.8208,27.9200000763,1.6890000105
6/20/2013,14:30:00,26.5799999237,915,79.056,28.7700004578,1.7849999666
6/20/2013,15:00:00,24.5900001526,862,74.4768,29.3700008392,2.1700000763
6/20/2013,15:30:00,22.2999992371,795,68.688,30.1000003815,2.0650000572
6/20/2013,16:00:00,20.8600006104,726,62.7264,30.4300003052,1.8190000057
6/20/2013,16:30:00,20.1700000763,640.200012207,55.3132810547,30.7000007629,1.6679999828
6/20/2013,17:00:00,19.5,546.799987793,47.2435189453,30.9799995422,1.996999979
6/20/2013,17:30:00,18.6399993896,446.200012207,38.5516810547,31,2.2650001049
6/20/2013,18:00:00,18.0499992371,342.1000061035,29.5574405273,30.9400005341,1.8220000267
6/20/2013,18:30:00,17.6299991608,237.1000061035,20.4854405273,30.4699993134,2.135999918
6/20/2013,19:00:00,17.5300006866,137.1999969482,11.8540797363,30.0200004578,1.4869999886
6/20/2013,19:30:00,27.8299999237,47.1599998474,4.0746239868,28.0100002289,2.492000103
6/20/2013,20:00:00,34.5800018311,8.2299995422,0.7110719604,25.9400005341,1.9809999466
6/20/2013,20:30:00,36.9300003052,3.2990000248,0.2850336021,24.6200008392,1.6870000362
6/20/2013,21:00:00,41.9300003052,3.2960000038,0.2847744003,23.3700008392,1.6480000019
6/20/2013,21:30:00,47.7599983215,3.2939999104,0.2846015923,22.2000007629,1.3420000076
6/20/2013,22:00:00,52.5600013733,3.2969999313,0.2848607941,21.1700000763,0.7160000205
6/20/2013,22:30:00,57.6599998474,3.2920000553,0.2844288048,20.1000003815,0.3350000083
6/20/2013,23:00:00,62.25,3.2899999619,0.2842559967,19,0.3819999993
6/20/2013,23:30:00,69.8000030518,3.2739999294,0.2828735939,17.3500003815,0.400000006
6/21/2013,00:00:00,78,3.2869999409,0.2839967949,15.6899995804,0.398999989
6/21/2013,00:30:00,72.5,3.2669999599,0.2822687965,16.75,0.6650000215
6/21/2013,01:00:00,75.1999969482,3.2750000954,0.2829600082,16,0.7540000081
6/21/2013,01:30:00,78.1999969482,3.2809998989,0.2834783913,15.3800001144,0.7059999704
6/21/2013,02:00:00,78.8000030518,3.2679998875,0.2823551903,15.0200004578,0.4979999959
6/21/2013,02:30:00,83.3000030518,3.2569999695,0.2814047974,13.4600000381,0.449000001
6/21/2013,03:00:00,85.4000015259,3.2569999695,0.2814047974,12.8599996567,0.3759999871
6/21/2013,03:30:00,86.1999969482,3.25,0.2808,13.1400003433,0.3790000081
6/21/2013,04:00:00,83.9000015259,3.2490000725,0.2807136063,13.25,0.4189999998
6/21/2013,04:30:00,86.5,3.2490000725,0.2807136063,11.9300003052,0.4379999936
6/21/2013,05:00:00,87.5999984741,3.2760000229,0.283046402,11.6800003052,0.4029999971
6/21/2013,05:30:00,88.0999984741,4.6510000229,0.401846402,11.3999996185,0.300999999
6/21/2013,06:00:00,88.6999969482,22.8600006104,1.9751040527,11.3900003433,0.3770000041
6/21/2013,06:30:00,87.1999969482,111.5,9.6336,13.1599998474,0.324000001
6/21/2013,07:00:00,80.3000030518,223.3000030518,19.2931202637,15.029999733,0.7099999785
6/21/2013,07:30:00,75.1999969482,330.6000061035,28.5638405273,16.1299991608,0.9390000105
6/21/2013,08:00:00,71.1999969482,437.700012207,37.8172810547,17.0499992371,0.773999989
6/21/2013,08:30:00,66.6800003052,540.9000244141,46.7337621094,18.3899993896,0.8830000162
6/21/2013,09:00:00,64.1800003052,616.4000244141,53.2569621094,19.1200008392,1.4179999828
6/21/2013,09:30:00,59.75,720,62.208,20.2700004578,1.4359999895
6/21/2013,10:00:00,55.7400016785,797,68.8608,21.2600002289,1.6100000143
6/21/2013,10:30:00,49.9900016785,813,70.2432,22.7399997711,1.3170000315
6/21/2013,11:00:00,45.4199981689,917,79.2288,23.6499996185,1.6440000534
6/21/2013,11:30:00,40.8899993896,947,81.8208,24.5499992371,1.8140000105
6/21/2013,12:00:00,36.3600006104,896,77.4144,25.6299991608,1.7549999952
6/21/2013,12:30:00,33.75,980,84.672,26.3799991608,1.9409999847
6/21/2013,13:00:00,31.3099994659,983,84.9312,27.2000007629,2.0299999714
6/21/2013,13:30:00,29.2700004578,957,82.6848,28.2000007629,1.8370000124
6/21/2013,14:00:00,26.6000003815,903,78.0192,29.1599998474,2.0569999218
6/21/2013,14:30:00,23.5400009155,911,78.7104,30.1100006104,1.9630000591
6/21/2013,15:00:00,22.7999992371,860,74.304,30.7099990845,2.2190001011
6/21/2013,15:30:00,21.9899997711,796,68.7744,31.2199993134,2.0929999352
6/21/2013,16:00:00,20.2800006866,719,62.1216,31.7000007629,2.0959999561
6/21/2013,16:30:00,18.7199993134,635.9000244141,54.9417621094,32.0099983215,2.2820000648
6/21/2013,17:00:00,17.9200000763,539.9000244141,46.6473621094,32.2700004578,2.2249999046
6/21/2013,17:30:00,17.1700000763,438.200012207,37.8604810547,32.3600006104,2.2249999046
6/21/2013,18:00:00,17.0799999237,336.1000061035,29.0390405273,32.1100006104,2.4400000572
6/21/2013,18:30:00,19.2900009155,229.3999938965,19.8201594727,31.3099994659,2.513999939
6/21/2013,19:00:00,24.0400009155,127.0999984741,10.9814398682,29.8700008392,2.2690000534
6/21/2013,19:30:00,30.5699996948,43.9399986267,3.7964158813,27.7900009155,2.2070000172
6/21/2013,20:00:00,32.1199989319,7.5399999619,0.6514559967,26.5900001526,1.6579999924
6/21/2013,20:30:00,34.4500007629,3.2990000248,0.2850336021,25.6000003815,1.5889999866
6/21/2013,21:00:00,37.1599998474,3.2990000248,0.2850336021,24.7800006866,1.8839999437
6/21/2013,21:30:00,39.6599998474,3.2999999523,0.2851199959,24.0200004578,1.7419999838
6/21/2013,22:00:00,43.1899986267,3.2950000763,0.2846880066,23.25,0.9819999933
6/21/2013,22:30:00,47.0200004578,3.2990000248,0.2850336021,22.1900005341,0.425999999
6/21/2013,23:00:00,63.7400016785,3.2860000134,0.2839104012,19.6100006104,0.4329999983
6/21/2013,23:30:00,76.5999984741,3.2479999065,0.2806271919,17.4099998474,0.4909999967
6/22/2013,00:00:00,79.6999969482,3.2630000114,0.281923201,16.5799999237,0.4379999936
6/22/2013,00:30:00,76.8000030518,3.256000042,0.2813184036,16.4300003052,0.1410000026
6/22/2013,01:00:00,73.8000030518,3.243999958,0.2802815964,16.3799991608,0.4350000024
6/22/2013,01:30:00,81.5,3.2379999161,0.2797631927,15.0100002289,0.3569999933
6/22/2013,02:00:00,82.0999984741,3.2279999256,0.2788991936,14.6400003433,0.3919999897
6/22/2013,02:30:00,81.3000030518,3.2409999371,0.2800223946,14.5399999619,0.4990000129
6/22/2013,03:00:00,77,3.2279999256,0.2788991936,15.0399999619,0.4580000043
6/22/2013,03:30:00,82.3000030518,3.2520000935,0.2809728081,14.1899995804,0.3490000069
6/22/2013,04:00:00,82.6999969482,3.2479999065,0.2806271919,14.0900001526,0.375
6/22/2013,04:30:00,80.9000015259,3.257999897,0.2814911911,14.7399997711,0.628000021
6/22/2013,05:00:00,78.6999969482,3.2369999886,0.279676799,14.75,0.5669999719
6/22/2013,05:30:00,78.8000030518,4.7039999962,0.4064255997,14.4399995804,0.4210000038
6/22/2013,06:00:00,81.5999984741,25.0200004578,2.1617280396,13.7899999619,0.1280000061
6/22/2013,06:30:00,83.9000015259,113.6999969482,9.8236797363,14.3400001526,0.0670000017
6/22/2013,07:00:00,74.6999969482,222,19.1808,16.7199993134,0.5649999976
6/22/2013,07:30:00,66.4899978638,331.799987793,28.6675189453,18.2399997711,0.8429999948
6/22/2013,08:00:00,60.4000015259,440.200012207,38.0332810547,19.5,0.6129999757
6/22/2013,08:30:00,54.5,541.5,46.7856,21.0100002289,0.8100000024
6/22/2013,09:00:00,51.9900016785,637.299987793,55.0627189453,21.7199993134,1.2730000019
6/22/2013,09:30:00,48.2799987793,723,62.4672,23.0300006866,1.125
6/22/2013,10:00:00,45.7999992371,799,69.0336,23.9699993134,1.2549999952
6/22/2013,10:30:00,43.2099990845,862,74.4768,25.0799999237,1.0190000534
6/22/2013,11:00:00,39.6100006104,912,78.7968,26.3199996948,1.6030000448
6/22/2013,11:30:00,36.2099990845,846,73.0944,27.3299999237,2.1319999695
6/22/2013,12:00:00,34.1100006104,784,67.7376,28.2600002289,1.6260000467
6/22/2013,12:30:00,31.6700000763,978,84.4992,29.2000007629,2.1840000153
6/22/2013,13:00:00,28.4400005341,979,84.5856,30.3600006104,2.0599999428
6/22/2013,13:30:00,25.0900001526,973,84.0672,31.4599990845,1.9919999838
6/22/2013,14:00:00,23.4799995422,921,79.5744,32.3899993896,1.8799999952
6/22/2013,14:30:00,22.2800006866,916,79.1424,32.8199996948,1.8730000257
6/22/2013,15:00:00,21.0499992371,865,74.736,33.7599983215,1.7899999619
6/22/2013,15:30:00,20.4200000763,799,69.0336,34.2400016785,2.0309998989
6/22/2013,16:00:00,18.9200000763,724,62.5536,34.6800003052,1.9689999819
6/22/2013,16:30:00,17.5,641.5999755859,55.4342378906,35.4199981689,1.7819999456
6/22/2013,17:00:00,17.2999992371,548.4000244141,47.3817621094,35.5099983215,1.4869999886
6/22/2013,17:30:00,16.5200004578,446.3999938965,38.5689594727,35.4900016785,1.8140000105
6/22/2013,18:00:00,15.7899999619,342.799987793,29.6179189453,35.5200004578,1.57099998
6/22/2013,18:30:00,15.3500003815,239,20.6496,35.4399986267,1.4720000029
6/22/2013,19:00:00,16.2199993134,138.3999938965,11.9577594727,35,0.9200000167
6/22/2013,19:30:00,31.0499992371,46.3100013733,4.0011841187,31.6599998474,0.8629999757
6/22/2013,20:00:00,30.7099990845,7.4600000381,0.6445440033,31.2800006866,1.4850000143
6/22/2013,20:30:00,33.6800003052,3.3050000668,0.2855520058,30.2399997711,1.8700000048
6/22/2013,21:00:00,33.9599990845,3.2980000973,0.2849472084,29.2000007629,1.6059999466
6/22/2013,21:30:00,36.0299987793,3.2990000248,0.2850336021,27.8600006104,0.5049999952
6/22/2013,22:00:00,47.4799995422,3.2990000248,0.2850336021,25.0300006866,0.6589999795
6/22/2013,22:30:00,55.7799987793,3.2920000553,0.2844288048,22.8199996948,0.648999989
6/22/2013,23:00:00,50.7099990845,3.2969999313,0.2848607941,22.9400005341,0.5799999833
6/22/2013,23:30:00,59.6399993896,3.2950000763,0.2846880066,21.2999992371,0.5260000229
6/23/2013,00:00:00,70.1999969482,3.2790000439,0.2833056038,19.5,0.4839999974
6/23/2013,00:30:00,78.6999969482,3.2430000305,0.2801952026,18.0200004578,0.574000001
6/23/2013,01:00:00,73.6999969482,3.25,0.2808,18.1599998474,0.5749999881
6/23/2013,01:30:00,58.1199989319,3.2760000229,0.283046402,19.9899997711,0.601000011
6/23/2013,02:00:00,54.7400016785,3.2909998894,0.2843423904,20.4500007629,0.5479999781
6/23/2013,02:30:00,64.8499984741,3.246999979,0.2805407982,18.7900009155,0.4580000043
6/23/2013,03:00:00,64.8600006104,3.2509999275,0.2808863937,18.6499996185,0.3670000136
6/23/2013,03:30:00,57.75,3.2860000134,0.2839104012,19.5,0.4539999962
6/23/2013,04:00:00,62.9900016785,3.253000021,0.2810592018,18.4799995422,0.3440000117
6/23/2013,04:30:00,57.5499992371,3.2690000534,0.2824416046,18.9099998474,0.5649999976
6/23/2013,05:00:00,65.0299987793,3.236000061,0.2795904053,17.9099998474,0.4300000072
6/23/2013,05:30:00,78.5,4.6929998398,0.4054751862,15.970000267,0.5580000281
6/23/2013,06:00:00,83.8000030518,24.5699996948,2.1228479736,15.3100004196,0.4149999917
6/23/2013,06:30:00,84,107.8000030518,9.3139202637,16.2999992371,0.3079999983
6/23/2013,07:00:00,75.8000030518,216.8000030518,18.7315202637,19.3199996948,0.0689999983
6/23/2013,07:30:00,47.1899986267,327.3999938965,28.2873594727,23.9799995422,0.5009999871
6/23/2013,08:00:00,38.7900009155,434.299987793,37.5235189453,25.9799995422,0.3030000031
6/23/2013,08:30:00,35.6100006104,537.0999755859,46.4054378906,27.0799999237,0.474999994
6/23/2013,09:00:00,34.7400016785,630.4000244141,54.4665621094,27.7999992371,0.7030000091
6/23/2013,09:30:00,34,723,62.4672,28.7399997711,0.9980000257
6/23/2013,10:00:00,32.3699989319,800,69.12,29.4400005341,1.5199999809
6/23/2013,10:30:00,30.7099990845,866,74.8224,30.2199993134,1.4539999962
6/23/2013,11:00:00,28.6800003052,919,79.4016,31.2600002289,1.5590000153
6/23/2013,11:30:00,26.3999996185,956,82.5984,32.3100013733,1.8639999628
6/23/2013,12:00:00,23.8099994659,978,84.4992,33.4700012207,1.8470000029
6/23/2013,12:30:00,21.5200004578,988,85.3632,34.2700004578,1.9689999819
6/23/2013,13:00:00,19.5200004578,989,85.4496,34.9399986267,2.013999939
6/23/2013,13:30:00,18.1900005341,981,84.7584,35.6399993896,1.7649999857
6/23/2013,14:00:00,17.4500007629,958,82.7712,36.1399993896,1.6269999743
6/23/2013,14:30:00,15.4200000763,925,79.92,36.8600006104,1.6289999485
6/23/2013,15:00:00,14.2899999619,874,75.5136,37.4700012207,1.7810000181
6/23/2013,15:30:00,14.1700000763,808,69.8112,38.0699996948,1.5279999971
6/23/2013,16:00:00,14.3800001144,729,62.9856,38.2900009155,1.8930000067
6/23/2013,16:30:00,14.779999733,633.0999755859,54.6998378906,38.6899986267,1.8760000467
6/23/2013,17:00:00,19.6700000763,528.299987793,45.6451189453,37.4900016785,2.6979999542
6/23/2013,17:30:00,21.7199993134,427.6000061035,36.9446405273,36.6199989319,2.489000082
6/23/2013,18:00:00,25.7999992371,324.700012207,28.0540810547,35.0999984741,2.6970000267
6/23/2013,18:30:00,28.7700004578,222.5,19.224,33.7999992371,2.3910000324
6/23/2013,19:00:00,30.6700000763,124.4000015259,10.7481601318,32.4399986267,1.9889999628
6/23/2013,19:30:00,33.4399986267,45.6899986267,3.9476158813,30.7600002289,1.5970000029
6/23/2013,20:00:00,38.7200012207,8.1700000763,0.7058880066,28.7700004578,1.3700000048
6/23/2013,20:30:00,40.2400016785,3.3039999008,0.2854655914,27.7800006866,1.378000021
6/23/2013,21:00:00,40.1599998474,3.2990000248,0.2850336021,27.4500007629,1.1069999933
6/23/2013,21:30:00,42.3199996948,3.2990000248,0.2850336021,26.8299999237,0.7239999771
6/23/2013,22:00:00,46.8499984741,3.2960000038,0.2847744003,25.7999992371,0.5699999928
6/23/2013,22:30:00,57.6199989319,3.2980000973,0.2849472084,23.7800006866,0.4420000017
6/23/2013,23:00:00,69.7900009155,3.2820000648,0.2835648056,21.7399997711,0.4329999983
6/23/2013,23:30:00,75.4000015259,3.257999897,0.2814911911,20.6399993896,0.5419999957
6/24/2013,00:00:00,79.6999969482,3.2590000629,0.2815776054,19.7600002289,0.574000001
6/24/2013,00:30:00,79.8000030518,3.2460000515,0.2804544044,19.2800006866,0.6069999933
6/24/2013,01:00:00,78.3000030518,3.246999979,0.2805407982,19.1800003052,0.5099999905
6/24/2013,01:30:00,70.4000015259,3.260999918,0.2817503929,20.0699996948,0.4779999852
6/24/2013,02:00:00,71.5999984741,3.2379999161,0.2797631927,19.6299991608,0.4799999893
6/24/2013,02:30:00,75.6999969482,3.2320001125,0.2792448097,19,0.2870000005
6/24/2013,03:00:00,82.0999984741,3.2449998856,0.2803679901,17.8500003815,0.5479999781
6/24/2013,03:30:00,85.0999984741,3.257999897,0.2814911911,17.1599998474,0.6719999909
6/24/2013,04:00:00,84.3000030518,3.2550001144,0.2812320099,17.0499992371,0.4589999914
6/24/2013,04:30:00,85,3.2660000324,0.2821824028,16.7000007629,0.4639999866
6/24/2013,05:00:00,84.9000015259,3.2569999695,0.2814047974,16.6399993896,0.5139999986
6/24/2013,05:30:00,86,4.6069998741,0.3980447891,16.5,0.3459999859
6/24/2013,06:00:00,86.3000030518,25.7700004578,2.2265280396,16.4599990845,0.5450000167
6/24/2013,06:30:00,86.1999969482,105.4000015259,9.1065601318,17.3400001526,0.2419999987
6/24/2013,07:00:00,75.9000015259,207.1999969482,17.9020797363,20.2900009155,0.3860000074
6/24/2013,07:30:00,52.3499984741,314.6000061035,27.1814405273,23.6399993896,1.1920000315
6/24/2013,08:00:00,48.5200004578,418.3999938965,36.1497594727,24.9899997711,1.3459999561
6/24/2013,08:30:00,45.9900016785,518,44.7552,26.1499996185,1.3289999962
6/24/2013,09:00:00,43.6800003052,609.5999755859,52.6694378906,27.0599994659,1.8049999475
6/24/2013,09:30:00,40.4599990845,696.0999755859,60.1430378906,28.0100002289,1.4989999533
6/24/2013,10:00:00,37.4799995422,771,66.6144,28.9599990845,1.4680000544
6/24/2013,10:30:00,35.2900009155,834,72.0576,29.6599998474,1.5410000086
6/24/2013,11:00:00,34.1599998474,894,77.2416,30.4699993134,1.6549999714
6/24/2013,11:30:00,31.8500003815,933,80.6112,31.4799995422,1.557000041
6/24/2013,12:00:00,28.3600006104,959,82.8576,32.7099990845,1.6449999809
6/24/2013,12:30:00,25.9099998474,969,83.7216,33.8400001526,1.4609999657
6/24/2013,13:00:00,23.5900001526,968,83.6352,35.0400009155,1.3760000467
6/24/2013,13:30:00,22.0699996948,958,82.7712,36.0299987793,1.7209999561
6/24/2013,14:00:00,21.0100002289,935,80.784,36.5600013733,1.7640000582
6/24/2013,14:30:00,19.3999996185,899,77.6736,37.4399986267,1.9190000296
6/24/2013,15:00:00,17.6900005341,851,73.5264,38.1500015259,1.7309999466
6/24/2013,15:30:00,16.0499992371,791,68.3424,38.7700004578,2.0539999008
6/24/2013,16:00:00,15.9600000381,710,61.344,38.8400001526,2.7739999294
6/24/2013,16:30:00,19.4799995422,621.4000244141,53.6889621094,37.4799995422,3.0769999027
6/24/2013,17:00:00,22.1599998474,522.0999755859,45.1094378906,35.9799995422,2.7630000114
6/24/2013,17:30:00,23.8500003815,417.5,36.072,34.7200012207,2.8959999084
6/24/2013,18:00:00,25.6200008392,312.200012207,26.9740810547,33.5400009155,2.4500000477
6/24/2013,18:30:00,27.5,209.6999969482,18.1180797363,32.3100013733,2.3239998817
6/24/2013,19:00:00,29.7000007629,109.4000015259,9.4521601318,30.7600002289,1.9900000095
6/24/2013,19:30:00,32.2200012207,38.3400001526,3.3125760132,29.2000007629,1.7719999552
6/24/2013,20:00:00,34.8100013733,7.3800001144,0.6376320099,28.1100006104,0.9169999957
6/24/2013,20:30:00,40.9700012207,3.2990000248,0.2850336021,26.5699996948,0.4469999969
6/24/2013,21:00:00,50.0600013733,3.2960000038,0.2847744003,24.4400005341,0.3849999905
6/24/2013,21:30:00,48.4099998474,3.2960000038,0.2847744003,24.4300003052,0.4880000055
6/24/2013,22:00:00,55.3100013733,3.2929999828,0.2845151985,23.1499996185,0.4280000031
6/24/2013,22:30:00,65.3799972534,3.2860000134,0.2839104012,21.4699993134,0.3330000043
6/24/2013,23:00:00,71.6999969482,3.2699999809,0.2825279984,20.3899993896,0.4600000083
6/24/2013,23:30:00,76.5999984741,3.253000021,0.2810592018,19.4699993134,0.4219999909
6/25/2013,00:00:00,74.3000030518,3.25,0.2808,19.3999996185,0.3600000143
6/25/2013,00:30:00,72.5,3.2339999676,0.2794175972,19.4899997711,0.3560000062
6/25/2013,01:00:00,74.5999984741,3.25,0.2808,19.0300006866,0.2919999957
6/25/2013,01:30:00,76.3000030518,3.2379999161,0.2797631927,18.5200004578,0.3930000067
6/25/2013,02:00:00,77.4000015259,3.2400000095,0.2799360008,18.1900005341,0.4569999874
6/25/2013,02:30:00,79.8000030518,3.2269999981,0.2788127998,17.6499996185,0.2619999945
6/25/2013,03:00:00,80.5,3.2400000095,0.2799360008,17.4599990845,0.3269999921
6/25/2013,03:30:00,82.9000015259,3.236000061,0.2795904053,16.8099994659,0.4189999998
6/25/2013,04:00:00,84.0999984741,3.2290000916,0.2789856079,16.3299999237,0.4359999895
6/25/2013,04:30:00,85,3.2309999466,0.2791583954,16.0599994659,0.4230000079
6/25/2013,05:00:00,86.0999984741,3.2550001144,0.2812320099,15.8299999237,0.4129999876
6/25/2013,05:30:00,86.5999984741,4.3800001144,0.3784320099,15.6599998474,0.4329999983
6/25/2013,06:00:00,86.9000015259,23.5400009155,2.0338560791,15.7600002289,0.2150000036
6/25/2013,06:30:00,83.9000015259,94.8000030518,8.1907202637,17.1100006104,0.2560000122
6/25/2013,07:00:00,67.7099990845,197.1999969482,17.0380797363,20.2800006866,0.5649999976
6/25/2013,07:30:00,65.5100021362,305,26.352,21.3700008392,0.4970000088
6/25/2013,08:00:00,56.5699996948,414.200012207,35.7868810547,23.4799995422,0.2720000148
6/25/2013,08:30:00,49.0800018311,517.5999755859,44.7206378906,24.8400001526,0.8880000114
6/25/2013,09:00:00,45.2900009155,615,53.136,25.7600002289,1.1490000486
6/25/2013,09:30:00,41.0099983215,705,60.912,27.1100006104,0.7440000176
6/25/2013,10:00:00,39.1699981689,783,67.6512,28.4300003052,1.0720000267
6/25/2013,10:30:00,36.2400016785,849,73.3536,29.7099990845,1.2749999762
6/25/2013,11:00:00,33.2099990845,900,77.76,30.9599990845,1.7450000048
6/25/2013,11:30:00,32.0200004578,937,80.9568,31.8600006104,2.0160000324
6/25/2013,12:00:00,30.0699996948,961,83.0304,32.7799987793,1.8830000162
6/25/2013,12:30:00,27.6000003815,972,83.9808,33.8400001526,2.0350000858
6/25/2013,13:00:00,24.9500007629,972,83.9808,34.9199981689,1.8279999495
6/25/2013,13:30:00,23.1000003815,963,83.2032,35.5999984741,2.0369999409
6/25/2013,14:00:00,21.5499992371,940,81.216,36.1399993896,2.006000042
6/25/2013,14:30:00,19.7999992371,905,78.192,37.1899986267,1.8600000143
6/25/2013,15:00:00,18.0599994659,852,73.6128,37.9099998474,1.7039999962
